target_entity_code,target_entity_type,target_entity_label,property,property_label,class,class_label,Gini,proportion,objects_number,facts_number,Gini_times_proportion,gini_calculation_method,time_to_get_result,sampling,queries_number,percentage,queries_number_per_record,rankk
http://dbpedia.org/class/yago/GroupAction101080366,classes,NULL,http://dbpedia.org/ontology/battle,NULL,http://dbpedia.org/ontology/Person,NULL,0.8476946532779561,0.136993,5794,70290,0.11612859557129801,model,0.5321095744768779,0,2296,100,4,4
http://dbpedia.org/class/yago/GroupAction101080366,classes,NULL,http://dbpedia.org/ontology/battle,NULL,http://dbpedia.org/ontology/Eukaryote,NULL,0.8474907038687727,0.136733,5783,70055,0.11588023692422357,model,0.5321095744768779,0,2296,100,4,5
http://dbpedia.org/class/yago/GroupAction101080366,classes,NULL,http://dbpedia.org/ontology/battle,NULL,http://www.wikidata.org/entity/Q19088,NULL,0.8475354062821427,0.136686,5781,70053,0.11584627095373023,model,0.5321095744768779,0,2296,100,4,6
http://dbpedia.org/class/yago/GroupAction101080366,classes,NULL,http://dbpedia.org/ontology/battle,NULL,http://dbpedia.org/ontology/MilitaryPerson,NULL,0.8481369693295197,0.136213,5761,70110,0.11552742895700012,model,0.5321095744768779,0,2296,100,4,7
http://dbpedia.org/class/yago/GroupAction101080366,classes,NULL,http://www.w3.org/2000/01/rdf-schema#seeAlso,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.3101353916234342,0.0644536,2726,5177,0.019989338382878932,model,0.5321095744768779,0,2296,100,4,8
http://dbpedia.org/class/yago/GroupAction101080366,classes,NULL,http://dbpedia.org/ontology/usedInWar,NULL,http://dbpedia.org/ontology/Weapon,NULL,0.8650666666666665,0.0119639,506,6994,0.010349546823032423,model,0.5321095744768779,0,2296,100,4,9
http://dbpedia.org/class/yago/GroupAction101080366,classes,NULL,http://dbpedia.org/ontology/usedInWar,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.8650666666666665,0.0119639,506,6994,0.010349546823032423,model,0.5321095744768779,0,2296,100,4,10
http://dbpedia.org/class/yago/GroupAction101080366,classes,NULL,http://dbpedia.org/ontology/usedInWar,NULL,http://dbpedia.org/ontology/Device,NULL,0.8650666666666665,0.0119639,506,6994,0.010349546823032423,model,0.5321095744768779,0,2296,100,4,11
http://dbpedia.org/class/yago/GroupAction101080366,classes,NULL,http://dbpedia.org/ontology/usedInWar,NULL,http://schema.org/Product,NULL,0.8650666666666665,0.0119639,506,6994,0.010349546823032423,model,0.5321095744768779,0,2296,100,4,12
http://dbpedia.org/class/yago/GroupAction101080366,classes,NULL,http://dbpedia.org/ontology/usedInWar,NULL,http://www.wikidata.org/entity/Q728,NULL,0.8650666666666665,0.0119639,506,6994,0.010349546823032423,model,0.5321095744768779,0,2296,100,4,13
http://dbpedia.org/class/yago/GroupAction101080366,classes,NULL,http://dbpedia.org/property/partof,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.6501597444089458,0.0155341,657,3099,0.010099658393074131,model,0.5321095744768779,0,2296,100,4,14
http://dbpedia.org/class/yago/GroupAction101080366,classes,NULL,http://dbpedia.org/property/partof,NULL,http://dbpedia.org/ontology/MilitaryConflict,NULL,0.6511752136752135,0.0154395,653,3091,0.010053847224899853,model,0.5321095744768779,0,2296,100,4,15
http://dbpedia.org/class/yago/GroupAction101080366,classes,NULL,http://dbpedia.org/property/partof,NULL,http://dbpedia.org/ontology/SocietalEvent,NULL,0.649064906490649,0.0150849,638,2998,0.009791067535372252,model,0.5321095744768779,0,2296,100,4,16
http://dbpedia.org/class/yago/GroupAction101080366,classes,NULL,http://dbpedia.org/property/partof,NULL,http://dbpedia.org/ontology/Event,NULL,0.649064906490649,0.0150849,638,2998,0.009791067535372252,model,0.5321095744768779,0,2296,100,4,17
http://dbpedia.org/class/yago/GroupAction101080366,classes,NULL,http://dbpedia.org/property/partof,NULL,http://schema.org/Event,NULL,0.649064906490649,0.0150849,638,2998,0.009791067535372252,model,0.5321095744768779,0,2296,100,4,18
http://dbpedia.org/class/yago/GroupAction101080366,classes,NULL,http://dbpedia.org/property/wars,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.8587822760599296,0.0104743,443,5831,0.008995142296650797,model,0.5321095744768779,0,2296,100,4,19
http://dbpedia.org/class/yago/GroupAction101080366,classes,NULL,http://dbpedia.org/property/wars,NULL,http://dbpedia.org/ontology/Weapon,NULL,0.8566785830354237,0.010427,441,5713,0.008932596943269066,model,0.5321095744768779,0,2296,100,4,20
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.9262903240727897,0.835737,15935,416437,0.7741352238999267,model,0.6198752760887146,0,1745,100,4,1
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/PhysicalEntity100001930,NULL,0.8908688931394,0.623905,11896,206117,0.5558177139972886,model,0.6198752760887146,0,1745,100,4,2
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/Object100002684,NULL,0.8901653232638636,0.594955,11344,195221,0.5296079837995106,model,0.6198752760887146,0,1745,100,4,3
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/YagoLegalActorGeo,NULL,0.8840468020182981,0.583941,11134,180909,0.5162310323423576,model,0.6198752760887146,0,1745,100,4,4
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/Whole100003553,NULL,0.8783813942561813,0.543032,10354,159916,0.4769896132652489,model,0.6198752760887146,0,1745,100,4,5
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/ontology/battle,NULL,http://dbpedia.org/ontology/Organisation,NULL,0.9006751954513148,0.0293177,559,10697,0.026405697501299886,model,0.6198752760887146,0,1745,100,4,6
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/ontology/battle,NULL,http://dbpedia.org/ontology/MilitaryUnit,NULL,0.9002591831262846,0.0292652,558,10631,0.026346285424265318,model,0.6198752760887146,0,1745,100,4,7
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/property/battles,NULL,http://dbpedia.org/ontology/Organisation,NULL,0.8950971731448761,0.0249122,475,8581,0.022298796729627954,model,0.6198752760887146,0,1745,100,4,8
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/property/battles,NULL,http://dbpedia.org/ontology/Agent,NULL,0.8961529908828103,0.0244926,467,8527,0.021949097747011717,model,0.6198752760887146,0,1745,100,4,9
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/property/battles,NULL,http://www.wikidata.org/entity/Q24229398,NULL,0.8961559888579389,0.0244401,466,8509,0.021902170808611714,model,0.6198752760887146,0,1745,100,4,10
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/property/battles,NULL,http://dbpedia.org/ontology/MilitaryUnit,NULL,0.8967971530249107,0.0243352,464,8528,0.021823772958701346,model,0.6198752760887146,0,1745,100,4,11
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/ontology/isPartOfMilitaryConflict,NULL,http://dbpedia.org/ontology/SocietalEvent,NULL,0.7914893617021276,0.00513977,98,842,0.004068073501170006,model,0.6198752760887146,0,1745,100,4,12
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/ontology/isPartOfMilitaryConflict,NULL,http://dbpedia.org/ontology/MilitaryConflict,NULL,0.7914893617021276,0.00513977,98,842,0.004068073501170006,model,0.6198752760887146,0,1745,100,4,13
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/ontology/isPartOfMilitaryConflict,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.7914893617021276,0.00513977,98,842,0.004068073501170006,model,0.6198752760887146,0,1745,100,4,14
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/ontology/isPartOfMilitaryConflict,NULL,http://dbpedia.org/ontology/Event,NULL,0.7914893617021276,0.00513977,98,842,0.004068073501170006,model,0.6198752760887146,0,1745,100,4,15
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/ontology/isPartOfMilitaryConflict,NULL,http://schema.org/Event,NULL,0.7914893617021276,0.00513977,98,842,0.004068073501170006,model,0.6198752760887146,0,1745,100,4,16
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/ontology/knownFor,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.1899791231732777,0.0203493,388,570,0.0038659411439257224,model,0.6198752760887146,0,1745,100,4,17
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/ontology/knownFor,NULL,http://dbpedia.org/ontology/Animal,NULL,0.18992654774396645,0.0202444,386,567,0.0038449492541653666,model,0.6198752760887146,0,1745,100,4,18
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/ontology/knownFor,NULL,http://dbpedia.org/ontology/Person,NULL,0.18992654774396645,0.0202444,386,567,0.0038449492541653666,model,0.6198752760887146,0,1745,100,4,19
http://dbpedia.org/class/yago/Happening107283608,classes,NULL,http://dbpedia.org/ontology/knownFor,NULL,http://schema.org/Person,NULL,0.18992654774396645,0.0202444,386,567,0.0038449492541653666,model,0.6198752760887146,0,1745,100,4,20
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.920052115507733,0.966857,3559,85474,0.8895586740266291,model,0.05107134183247884,0,481,100,4,1
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/ontology/Animal,NULL,0.9004016797516885,0.889161,3273,62451,0.8006016565681273,model,0.05107134183247884,0,481,100,4,2
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/ontology/Eukaryote,NULL,0.9003925865059798,0.889161,3273,62445,0.8005935712127334,model,0.05107134183247884,0,481,100,4,3
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://www.wikidata.org/entity/Q19088,NULL,0.900388039260443,0.889161,3273,62442,0.800589527981372,model,0.05107134183247884,0,481,100,4,4
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/ontology/Species,NULL,0.900388039260443,0.889161,3273,62442,0.800589527981372,model,0.05107134183247884,0,481,100,4,5
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/ontology/raceHorse,NULL,http://dbpedia.org/ontology/Person,NULL,0.25296219672747794,0.539527,1986,3331,0.13648001160031817,model,0.05107134183247884,0,481,100,4,6
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/ontology/raceHorse,NULL,http://schema.org/Person,NULL,0.25296219672747794,0.539527,1986,3331,0.13648001160031817,model,0.05107134183247884,0,481,100,4,7
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/ontology/raceHorse,NULL,http://dbpedia.org/ontology/Animal,NULL,0.25296219672747794,0.539527,1986,3331,0.13648001160031817,model,0.05107134183247884,0,481,100,4,8
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/ontology/raceHorse,NULL,http://dbpedia.org/ontology/Eukaryote,NULL,0.25296219672747794,0.539527,1986,3331,0.13648001160031817,model,0.05107134183247884,0,481,100,4,9
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/ontology/raceHorse,NULL,http://www.wikidata.org/entity/Q19088,NULL,0.25296219672747794,0.539527,1986,3331,0.13648001160031817,model,0.05107134183247884,0,481,100,4,10
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/property/sire,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.5233671988388969,0.223037,821,2624,0.11673036409854234,model,0.05107134183247884,0,481,100,4,11
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/ontology/sire,NULL,http://www.wikidata.org/entity/Q7377,NULL,0.5289304500292227,0.218962,806,2616,0.11581579536092189,model,0.05107134183247884,0,481,100,4,12
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/ontology/sire,NULL,http://dbpedia.org/ontology/Eukaryote,NULL,0.5289304500292227,0.218962,806,2616,0.11581579536092189,model,0.05107134183247884,0,481,100,4,13
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/ontology/sire,NULL,http://dbpedia.org/ontology/Animal,NULL,0.5289304500292227,0.218962,806,2616,0.11581579536092189,model,0.05107134183247884,0,481,100,4,14
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/ontology/sire,NULL,http://dbpedia.org/ontology/Horse,NULL,0.5289304500292227,0.218962,806,2616,0.11581579536092189,model,0.05107134183247884,0,481,100,4,15
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/ontology/sire,NULL,http://www.wikidata.org/entity/Q19088,NULL,0.5289304500292227,0.218962,806,2616,0.11581579536092189,model,0.05107134183247884,0,481,100,4,16
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/property/sire,NULL,http://www.wikidata.org/entity/Q7377,NULL,0.527582159624413,0.218691,805,2603,0.11537724490563772,model,0.05107134183247884,0,481,100,4,17
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/property/sire,NULL,http://www.wikidata.org/entity/Q19088,NULL,0.527582159624413,0.218691,805,2603,0.11537724490563772,model,0.05107134183247884,0,481,100,4,18
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/property/sire,NULL,http://dbpedia.org/ontology/Animal,NULL,0.527582159624413,0.218691,805,2603,0.11537724490563772,model,0.05107134183247884,0,481,100,4,19
http://dbpedia.org/class/yago/Horse102374451,classes,NULL,http://dbpedia.org/property/sire,NULL,http://dbpedia.org/ontology/Eukaryote,NULL,0.527582159624413,0.218691,805,2603,0.11537724490563772,model,0.05107134183247884,0,481,100,4,20
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/Object100002684,NULL,0.8814029662664278,0.825711,13270,210513,0.7277840434543896,model,0.44016077915827434,0,1453,100,4,1
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/Whole100003553,NULL,0.8735860136897946,0.817062,13131,194615,0.7137737505917923,model,0.44016077915827434,0,1453,100,4,2
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/property/mainCharTeam,NULL,http://dbpedia.org/ontology/Work,NULL,0.3359036144578314,0.0428723,689,1386,0.014400945203250939,model,0.44016077915827434,0,1453,100,4,3
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/property/mainCharTeam,NULL,http://dbpedia.org/ontology/WrittenWork,NULL,0.33526011560693647,0.0429345,690,1386,0.014394218142541607,model,0.44016077915827434,0,1453,100,4,4
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/ontology/parent,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.29859154929577475,0.0464812,747,1383,0.013878905315409355,model,0.44016077915827434,0,1453,100,4,5
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/ontology/parent,NULL,http://www.wikidata.org/entity/Q24229398,NULL,0.2988614800759013,0.0459834,739,1369,0.013742681462017986,model,0.44016077915827434,0,1453,100,4,6
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/ontology/parent,NULL,http://dbpedia.org/ontology/Agent,NULL,0.2988614800759013,0.0459834,739,1369,0.013742681462017986,model,0.44016077915827434,0,1453,100,4,7
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/ontology/parent,NULL,http://dbpedia.org/ontology/FictionalCharacter,NULL,0.2988614800759013,0.0459834,739,1369,0.013742681462017986,model,0.44016077915827434,0,1453,100,4,8
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/ontology/parent,NULL,http://dbpedia.org/ontology/SoapCharacter,NULL,0.2988614800759013,0.0459834,739,1369,0.013742681462017986,model,0.44016077915827434,0,1453,100,4,9
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/property/relatives,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.30614973262032086,0.0322942,519,977,0.009886859014992628,model,0.44016077915827434,0,1453,100,4,10
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/property/relatives,NULL,http://dbpedia.org/ontology/FictionalCharacter,NULL,0.30428863172226006,0.0317964,511,958,0.00967528410242517,model,0.44016077915827434,0,1453,100,4,11
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/property/relatives,NULL,http://dbpedia.org/ontology/Agent,NULL,0.3030927835051547,0.0315475,507,948,0.009561821992229073,model,0.44016077915827434,0,1453,100,4,12
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/property/relatives,NULL,http://www.wikidata.org/entity/Q24229398,NULL,0.3030927835051547,0.0315475,507,948,0.009561821992229073,model,0.44016077915827434,0,1453,100,4,13
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/property/relatives,NULL,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent,NULL,0.3030927835051547,0.0315475,507,948,0.009561821992229073,model,0.44016077915827434,0,1453,100,4,14
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/property/cousins,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.38130686517783285,0.0232717,374,835,0.008873671058211031,model,0.44016077915827434,0,1453,100,4,15
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/property/cousins,NULL,http://dbpedia.org/ontology/FictionalCharacter,NULL,0.38039867109634556,0.0232095,373,831,0.008828865927380804,model,0.44016077915827434,0,1453,100,4,16
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/property/cousins,NULL,http://dbpedia.org/ontology/Agent,NULL,0.37988362427265165,0.0232095,373,830,0.008816911944104229,model,0.44016077915827434,0,1453,100,4,17
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/property/cousins,NULL,http://www.wikidata.org/entity/Q24229398,NULL,0.37988362427265165,0.0232095,373,830,0.008816911944104229,model,0.44016077915827434,0,1453,100,4,18
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/property/cousins,NULL,http://dbpedia.org/ontology/SoapCharacter,NULL,0.37988362427265165,0.0232095,373,830,0.008816911944104229,model,0.44016077915827434,0,1453,100,4,19
http://dbpedia.org/class/yago/Imagination105625465,classes,NULL,http://dbpedia.org/property/alliances,NULL,http://dbpedia.org/ontology/ComicsCharacter,NULL,0.8211382113821137,0.00889802,143,1456,0.007306500169724489,model,0.44016077915827434,0,1453,100,4,20
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.9564959555945636,0.937628,1834,82480,0.8968372098979701,model,0.06297719478607178,0,1014,100,4,1
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/PhysicalEntity100001930,NULL,0.9285598113360981,0.898262,1757,47431,0.8340897691807384,model,0.06297719478607178,0,1014,100,4,2
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/Object100002684,NULL,0.9279504633806287,0.898262,1757,47015,0.8335424152146036,model,0.06297719478607178,0,1014,100,4,3
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/class/yago/YagoLegalActorGeo,NULL,0.9216198862594023,0.873722,1709,41899,0.8052394609495493,model,0.06297719478607178,0,1014,100,4,4
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/ontology/wikiPageWikiLink,NULL,http://dbpedia.org/ontology/Person,NULL,0.9300437226733291,0.744376,1456,40170,0.6923024847711489,model,0.06297719478607178,0,1014,100,4,5
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/ontology/deathPlace,NULL,http://dbpedia.org/ontology/Person,NULL,0.807889190003011,0.163088,319,3002,0.13175697935120678,model,0.06297719478607178,0,1014,100,4,6
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/ontology/deathPlace,NULL,http://www.wikidata.org/entity/Q19088,NULL,0.807889190003011,0.163088,319,3002,0.13175697935120678,model,0.06297719478607178,0,1014,100,4,7
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/ontology/deathPlace,NULL,http://schema.org/Person,NULL,0.807889190003011,0.163088,319,3002,0.13175697935120678,model,0.06297719478607178,0,1014,100,4,8
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/ontology/deathPlace,NULL,http://dbpedia.org/ontology/Eukaryote,NULL,0.807889190003011,0.163088,319,3002,0.13175697935120678,model,0.06297719478607178,0,1014,100,4,9
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/ontology/deathPlace,NULL,http://dbpedia.org/ontology/Animal,NULL,0.807889190003011,0.163088,319,3002,0.13175697935120678,model,0.06297719478607178,0,1014,100,4,10
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/property/deathPlace,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.7590214067278285,0.100716,197,1438,0.07644540752831401,model,0.06297719478607178,0,1014,100,4,11
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/property/deathPlace,NULL,http://dbpedia.org/ontology/Person,NULL,0.7593615715162677,0.100204,196,1433,0.07609144581655852,model,0.06297719478607178,0,1014,100,4,12
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/property/deathPlace,NULL,http://dbpedia.org/ontology/Animal,NULL,0.7599502487562191,0.0986708,193,1415,0.0749848660582568,model,0.06297719478607178,0,1014,100,4,13
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/property/deathPlace,NULL,http://schema.org/Person,NULL,0.7608966376089663,0.0981595,192,1414,0.07468924050149363,model,0.06297719478607178,0,1014,100,4,14
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/property/deathPlace,NULL,http://www.wikidata.org/entity/Q19088,NULL,0.7608966376089663,0.0981595,192,1414,0.07468924050149363,model,0.06297719478607178,0,1014,100,4,15
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/ontology/birthPlace,NULL,http://dbpedia.org/ontology/Person,NULL,0.9570552147239265,0.0393661,77,3509,0.03767548646919342,model,0.06297719478607178,0,1014,100,4,16
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/ontology/birthPlace,NULL,http://www.wikidata.org/entity/Q19088,NULL,0.9570552147239265,0.0393661,77,3509,0.03767548646919342,model,0.06297719478607178,0,1014,100,4,17
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/ontology/birthPlace,NULL,http://dbpedia.org/ontology/Animal,NULL,0.9570552147239265,0.0393661,77,3509,0.03767548646919342,model,0.06297719478607178,0,1014,100,4,18
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/ontology/birthPlace,NULL,http://dbpedia.org/ontology/Eukaryote,NULL,0.9570552147239265,0.0393661,77,3509,0.03767548646919342,model,0.06297719478607178,0,1014,100,4,19
http://dbpedia.org/class/yago/Institution103574555,classes,NULL,http://dbpedia.org/ontology/birthPlace,NULL,http://schema.org/Person,NULL,0.9570552147239265,0.0393661,77,3509,0.03767548646919342,model,0.06297719478607178,0,1014,100,4,20
http://dbpedia.org/class/yago/Instrumentality103575240,classes,NULL,http://dbpedia.org/property/title,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.4653353392680894,0.10453,27898,76459,0.04864166486779582,model,0.9370438297589619,0,3453,100,4,1
http://dbpedia.org/class/yago/Instrumentality103575240,classes,NULL,http://dbpedia.org/property/title,NULL,http://dbpedia.org/ontology/Work,NULL,0.459850863422292,0.103137,27526,74394,0.04742741314389881,model,0.9370438297589619,0,3453,100,4,2
http://dbpedia.org/class/yago/Instrumentality103575240,classes,NULL,http://dbpedia.org/property/title,NULL,http://www.wikidata.org/entity/Q386724,NULL,0.45985301188268424,0.103129,27524,74389,0.047424188704139184,model,0.9370438297589619,0,3453,100,4,3
http://dbpedia.org/class/yago/Instrumentality103575240,classes,NULL,http://dbpedia.org/property/title,NULL,http://schema.org/CreativeWork,NULL,0.45985301188268424,0.103129,27524,74389,0.047424188704139184,model,0.9370438297589619,0,3453,100,4,4
http://dbpedia.org/class/yago/Instrumentality103575240,classes,NULL,http://dbpedia.org/property/title,NULL,http://dbpedia.org/ontology/MusicalWork,NULL,0.4517220141153664,0.101731,27151,71890,0.0459543270994545,model,0.9370438297589619,0,3453,100,4,5
http://dbpedia.org/class/yago/Instrumentality103575240,classes,NULL,http://dbpedia.org/ontology/associatedBand,NULL,http://schema.org/MusicGroup,NULL,0.6401940401940402,0.00486345,1298,5917,0.0031135485695246495,model,0.9370438297589619,0,3453,100,4,6
http://dbpedia.org/class/yago/Instrumentality103575240,classes,NULL,http://dbpedia.org/ontology/associatedBand,NULL,http://dbpedia.org/ontology/MusicalArtist,NULL,0.5957034689205847,0.00430141,1148,4531,0.002562367060166703,model,0.9370438297589619,0,3453,100,4,7
http://dbpedia.org/class/yago/Instrumentality103575240,classes,NULL,http://dbpedia.org/ontology/artist,NULL,http://dbpedia.org/ontology/Work,NULL,0.7773995915588838,0.00245046,654,5222,0.0019049842177066498,model,0.9370438297589619,0,3453,100,4,8
http://dbpedia.org/class/yago/Instrumentality103575240,classes,NULL,http://dbpedia.org/ontology/artist,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.7773995915588838,0.00245046,654,5222,0.0019049842177066498,model,0.9370438297589619,0,3453,100,4,9
http://dbpedia.org/class/yago/Instrumentality103575240,classes,NULL,http://dbpedia.org/ontology/artist,NULL,http://www.wikidata.org/entity/Q2188189,NULL,0.7773995915588838,0.00245046,654,5222,0.0019049842177066498,model,0.9370438297589619,0,3453,100,4,10
http://dbpedia.org/class/yago/Instrumentality103575240,classes,NULL,http://dbpedia.org/ontology/engine,NULL,http://dbpedia.org/ontology/Automobile,NULL,0.8499057196731613,0.00223689,597,7358,0.0019011413533149635,model,0.9370438297589619,0,3453,100,4,11
http://dbpedia.org/class/yago/Instrumentality103575240,classes,NULL,http://dbpedia.org/ontology/engine,NULL,http://www.w3.org/2002/07/owl#Thing,NULL,0.8499057196731613,0.00223689,597,7358,0.0019011413533149635,model,0.9370438297589619,0,3453,100,4,12
